-0.9847094801223242,-0.002038735983690112,0.0
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,0.0
-0.9857288481141692,-0.004077471967380224,-0.001019367991845056
-0.9857288481141692,-0.001019367991845056,-0.002038735983690112
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9877675840978593,-0.003058103975535168,0.0
-0.9867482161060142,0.0,0.0
-0.9867482161060142,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.002038735983690112,0.0
-0.9847094801223242,-0.004077471967380224,0.0
-0.9877675840978593,-0.002038735983690112,-0.002038735983690112
-0.9877675840978593,0.0,0.0
-0.9877675840978593,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,-0.002038735983690112
-0.9847094801223242,-0.002038735983690112,0.0
-0.9877675840978593,-0.002038735983690112,0.0
-0.9877675840978593,-0.002038735983690112,-0.003058103975535168
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9877675840978593,-0.002038735983690112,0.0
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9887869520897042,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.004077471967380224,0.0
-0.9847094801223242,-0.003058103975535168,0.0
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,0.0
-0.9847094801223242,-0.003058103975535168,0.0
-0.9867482161060142,-0.002038735983690112,-0.003058103975535168
-0.9867482161060142,-0.003058103975535168,-0.002038735983690112
-0.9857288481141692,-0.002038735983690112,0.0
-0.9857288481141692,0.0,-0.001019367991845056
-0.9847094801223242,-0.003058103975535168,-0.003058103975535168
-0.9877675840978593,-0.003058103975535168,0.0
-0.9877675840978593,-0.002038735983690112,0.0
-0.9857288481141692,-0.002038735983690112,-0.003058103975535168
-0.9857288481141692,-0.002038735983690112,-0.003058103975535168
-0.9867482161060142,-0.001019367991845056,-0.002038735983690112
-0.9847094801223242,-0.002038735983690112,-0.002038735983690112
-0.9857288481141692,-0.001019367991845056,-0.001019367991845056
-0.9857288481141692,-0.003058103975535168,-0.002038735983690112
-0.9867482161060142,0.0,-0.001019367991845056
-0.9877675840978593,-0.003058103975535168,-0.003058103975535168
-0.9867482161060142,-0.002038735983690112,-0.004077471967380224
-0.9867482161060142,-0.004077471967380224,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,-0.002038735983690112
-0.9847094801223242,-0.002038735983690112,0.0
-0.9867482161060142,-0.001019367991845056,-0.002038735983690112
-0.9877675840978593,-0.002038735983690112,-0.003058103975535168
-0.9877675840978593,-0.001019367991845056,-0.001019367991845056
-0.9847094801223242,-0.004077471967380224,0.0
-0.9898063200815495,-0.001019367991845056,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9847094801223242,-0.003058103975535168,0.0
-0.9867482161060142,0.0,-0.002038735983690112
-0.9847094801223242,-0.003058103975535168,0.0
-0.9877675840978593,-0.003058103975535168,0.0
-0.9867482161060142,-0.004077471967380224,-0.001019367991845056
-0.9857288481141692,-0.001019367991845056,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,-0.001019367991845056
-0.9877675840978593,-0.003058103975535168,-0.001019367991845056
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9877675840978593,-0.003058103975535168,-0.002038735983690112
-0.9847094801223242,0.0,-0.003058103975535168
-0.9836901121304791,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.003058103975535168,-0.0050968399592252805
-0.9836901121304791,-0.002038735983690112,0.0
-0.9847094801223242,-0.001019367991845056,-0.001019367991845056
-0.9877675840978593,-0.003058103975535168,-0.001019367991845056
-0.9857288481141692,-0.003058103975535168,0.0
-0.9857288481141692,-0.003058103975535168,0.0
-0.9867482161060142,-0.002038735983690112,-0.003058103975535168
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9887869520897042,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,-0.002038735983690112
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9887869520897042,-0.003058103975535168,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,0.0
-0.9836901121304791,-0.001019367991845056,-0.002038735983690112
-0.9847094801223242,-0.003058103975535168,-0.001019367991845056
-0.9857288481141692,-0.003058103975535168,0.0
-0.9877675840978593,-0.001019367991845056,-0.003058103975535168
-0.9877675840978593,-0.001019367991845056,-0.002038735983690112
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9847094801223242,-0.003058103975535168,0.0
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9847094801223242,-0.002038735983690112,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,-0.001019367991845056
-0.9857288481141692,-0.001019367991845056,-0.002038735983690112
-0.9867482161060142,-0.002038735983690112,0.0
-0.9867482161060142,-0.002038735983690112,0.0
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,0.0
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9857288481141692,-0.003058103975535168,0.0
-0.9857288481141692,-0.004077471967380224,0.0
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,0.0
-0.9847094801223242,-0.004077471967380224,0.0
-0.9887869520897042,0.0,0.0
-0.9867482161060142,-0.001019367991845056,-0.004077471967380224
-0.9857288481141692,-0.004077471967380224,-0.001019367991845056
-0.9857288481141692,-0.001019367991845056,-0.001019367991845056
-0.9857288481141692,-0.003058103975535168,0.0
-0.9847094801223242,-0.001019367991845056,-0.001019367991845056
-0.9867482161060142,-0.004077471967380224,0.0
-0.9857288481141692,-0.004077471967380224,0.0
-0.9847094801223242,-0.002038735983690112,-0.002038735983690112
-0.9847094801223242,-0.004077471967380224,-0.003058103975535168
-0.9857288481141692,-0.003058103975535168,0.0
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9847094801223242,-0.001019367991845056,-0.003058103975535168
-0.9867482161060142,-0.003058103975535168,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,0.0
-0.9867482161060142,-0.004077471967380224,0.0
-0.9877675840978593,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,0.0
-0.9857288481141692,-0.001019367991845056,-0.003058103975535168
-0.9857288481141692,-0.001019367991845056,-0.002038735983690112
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.004077471967380224,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,-0.002038735983690112
-0.9847094801223242,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.004077471967380224,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9877675840978593,-0.002038735983690112,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,-0.001019367991845056
-0.9847094801223242,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,-0.003058103975535168
-0.9857288481141692,-0.003058103975535168,-0.006116207951070336
-0.9847094801223242,-0.001019367991845056,-0.001019367991845056
-0.9867482161060142,-0.003058103975535168,-0.004077471967380224
-0.9867482161060142,-0.003058103975535168,0.0
-0.9877675840978593,-0.002038735983690112,-0.002038735983690112
-0.9836901121304791,-0.003058103975535168,-0.002038735983690112
-0.9857288481141692,-0.004077471967380224,0.0
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9887869520897042,-0.002038735983690112,0.0
-0.9867482161060142,-0.004077471967380224,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,-0.002038735983690112
-0.9867482161060142,-0.002038735983690112,0.0
-0.9867482161060142,-0.001019367991845056,0.0
-0.9847094801223242,-0.001019367991845056,-0.002038735983690112
-0.9847094801223242,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,0.0
-0.9867482161060142,-0.001019367991845056,-0.003058103975535168
-0.9857288481141692,-0.003058103975535168,-0.002038735983690112
-0.9877675840978593,-0.003058103975535168,0.0
-0.9867482161060142,-0.001019367991845056,-0.003058103975535168
-0.9867482161060142,-0.003058103975535168,0.0
-0.9877675840978593,-0.004077471967380224,-0.003058103975535168
-0.9857288481141692,-0.003058103975535168,-0.002038735983690112
-0.9847094801223242,0.0,-0.002038735983690112
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9887869520897042,-0.002038735983690112,0.0
-0.9857288481141692,-0.001019367991845056,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,0.0
-0.9857288481141692,-0.003058103975535168,-0.003058103975535168
-0.9857288481141692,-0.003058103975535168,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,0.0
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.001019367991845056,-0.002038735983690112
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9887869520897042,-0.003058103975535168,-0.002038735983690112
-0.9867482161060142,-0.004077471967380224,-0.002038735983690112
-0.9847094801223242,-0.004077471967380224,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,0.0
-0.9857288481141692,-0.002038735983690112,0.0
-0.9857288481141692,-0.001019367991845056,-0.002038735983690112
-0.9867482161060142,-0.001019367991845056,0.0
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,-0.003058103975535168
-0.9847094801223242,-0.001019367991845056,0.001019367991845056
-0.9857288481141692,-0.003058103975535168,-0.002038735983690112
-0.9877675840978593,-0.003058103975535168,0.0
-0.9867482161060142,-0.003058103975535168,-0.006116207951070336
-0.9857288481141692,0.0,-0.002038735983690112
-0.9867482161060142,-0.002038735983690112,-0.002038735983690112
-0.9847094801223242,0.0,0.0
-0.9857288481141692,0.0,-0.004077471967380224
-0.9857288481141692,-0.003058103975535168,0.0
-0.9867482161060142,-0.001019367991845056,-0.001019367991845056
-0.9877675840978593,-0.003058103975535168,-0.003058103975535168
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9847094801223242,-0.002038735983690112,0.0
-0.9847094801223242,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,-0.004077471967380224
-0.9857288481141692,-0.002038735983690112,0.0
-0.9857288481141692,-0.001019367991845056,-0.002038735983690112
-0.9857288481141692,-0.002038735983690112,0.0
-0.9867482161060142,-0.002038735983690112,-0.002038735983690112
-0.9877675840978593,0.0,0.0
-0.9867482161060142,-0.001019367991845056,0.0
-0.9877675840978593,-0.003058103975535168,0.0
-0.9857288481141692,-0.001019367991845056,-0.002038735983690112
-0.9877675840978593,-0.001019367991845056,-0.002038735983690112
-0.9877675840978593,-0.003058103975535168,0.0
-0.9887869520897042,-0.004077471967380224,-0.001019367991845056
-0.9857288481141692,-0.004077471967380224,0.0
-0.9867482161060142,-0.002038735983690112,0.0
-0.9887869520897042,-0.002038735983690112,0.0
-0.9847094801223242,-0.003058103975535168,-0.004077471967380224
-0.9867482161060142,-0.001019367991845056,0.0
-0.9847094801223242,-0.001019367991845056,-0.001019367991845056
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9877675840978593,-0.003058103975535168,-0.001019367991845056
-0.9836901121304791,-0.002038735983690112,0.0
-0.9847094801223242,-0.003058103975535168,-0.003058103975535168
-0.9847094801223242,-0.004077471967380224,-0.003058103975535168
-0.9867482161060142,-0.004077471967380224,-0.002038735983690112
-0.9867482161060142,-0.002038735983690112,-0.004077471967380224
-0.9836901121304791,-0.003058103975535168,-0.003058103975535168
-0.9836901121304791,-0.001019367991845056,0.002038735983690112
-0.9867482161060142,-0.004077471967380224,0.0
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9877675840978593,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.004077471967380224,0.002038735983690112
-0.9867482161060142,-0.001019367991845056,0.0
-0.9877675840978593,-0.003058103975535168,-0.003058103975535168
-0.9857288481141692,-0.003058103975535168,0.0
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9847094801223242,-0.002038735983690112,-0.003058103975535168
-0.9887869520897042,-0.001019367991845056,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9857288481141692,-0.002038735983690112,0.0
-0.9867482161060142,-0.003058103975535168,0.0
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.001019367991845056,0.0
-0.9877675840978593,-0.001019367991845056,-0.004077471967380224
-0.9867482161060142,-0.003058103975535168,0.0
-0.9867482161060142,-0.002038735983690112,0.0
-0.9857288481141692,-0.0050968399592252805,0.003058103975535168
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9877675840978593,-0.001019367991845056,0.0
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.004077471967380224,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,0.0
-0.9857288481141692,-0.002038735983690112,0.0
-0.9857288481141692,-0.001019367991845056,-0.004077471967380224
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.002038735983690112,0.0
-0.9857288481141692,-0.003058103975535168,-0.002038735983690112
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9857288481141692,-0.004077471967380224,-0.003058103975535168
-0.9867482161060142,-0.001019367991845056,0.0
-0.9847094801223242,-0.001019367991845056,-0.002038735983690112
-0.9857288481141692,-0.001019367991845056,0.0
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9836901121304791,-0.001019367991845056,-0.003058103975535168
-0.9867482161060142,0.0,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,0.0
-0.9867482161060142,-0.003058103975535168,0.0
-0.9847094801223242,-0.002038735983690112,-0.003058103975535168
-0.9887869520897042,-0.003058103975535168,0.0
-0.9847094801223242,-0.003058103975535168,0.0
-0.9857288481141692,-0.001019367991845056,-0.001019367991845056
-0.9857288481141692,-0.002038735983690112,0.0
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9867482161060142,-0.003058103975535168,0.0
-0.9867482161060142,-0.003058103975535168,-0.003058103975535168
-0.9857288481141692,-0.001019367991845056,0.0
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9877675840978593,-0.002038735983690112,0.0
-0.9857288481141692,-0.002038735983690112,0.0
-0.9857288481141692,-0.002038735983690112,-0.002038735983690112
-0.9867482161060142,-0.001019367991845056,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,-0.001019367991845056
-0.9877675840978593,-0.002038735983690112,-0.003058103975535168
-0.9857288481141692,-0.004077471967380224,-0.001019367991845056
-0.9857288481141692,-0.0050968399592252805,0.0
-0.9836901121304791,-0.004077471967380224,0.0
-0.9877675840978593,-0.001019367991845056,0.0
-0.9877675840978593,-0.003058103975535168,-0.006116207951070336
-0.9877675840978593,-0.002038735983690112,0.0
-0.9867482161060142,-0.003058103975535168,0.0
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9867482161060142,-0.003058103975535168,0.0
-0.9867482161060142,-0.003058103975535168,0.002038735983690112
-0.9887869520897042,0.0,0.0
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9847094801223242,-0.004077471967380224,-0.001019367991845056
-0.9877675840978593,-0.002038735983690112,0.0
-0.9847094801223242,-0.003058103975535168,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,-0.002038735983690112
-0.9847094801223242,-0.003058103975535168,0.0
-0.9857288481141692,-0.002038735983690112,-0.003058103975535168
-0.9847094801223242,-0.003058103975535168,-0.001019367991845056
-0.9877675840978593,-0.0050968399592252805,-0.003058103975535168
-0.9867482161060142,-0.002038735983690112,0.0
-0.9836901121304791,-0.004077471967380224,0.0
-0.9847094801223242,-0.003058103975535168,-0.001019367991845056
-0.9867482161060142,-0.004077471967380224,-0.001019367991845056
-0.9867482161060142,-0.001019367991845056,-0.001019367991845056
-0.9857288481141692,-0.001019367991845056,0.0
-0.9867482161060142,0.0,0.0
-0.9847094801223242,-0.003058103975535168,-0.004077471967380224
-0.9857288481141692,-0.002038735983690112,0.0
-0.9877675840978593,-0.001019367991845056,0.001019367991845056
-0.9867482161060142,-0.002038735983690112,-0.003058103975535168
-0.9836901121304791,-0.004077471967380224,0.0
-0.9867482161060142,-0.003058103975535168,0.0
-0.9857288481141692,-0.003058103975535168,-0.001019367991845056
-0.9877675840978593,-0.003058103975535168,-0.003058103975535168
-0.9826707441386341,-0.004077471967380224,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,0.0
-0.9867482161060142,-0.004077471967380224,0.0
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,0.0
-0.9867482161060142,-0.003058103975535168,0.001019367991845056
-0.9887869520897042,-0.002038735983690112,-0.003058103975535168
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.001019367991845056,0.0
-0.9867482161060142,-0.003058103975535168,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,-0.001019367991845056
-0.9877675840978593,-0.001019367991845056,-0.0050968399592252805
-0.9867482161060142,-0.002038735983690112,0.0
-0.9857288481141692,-0.002038735983690112,0.0
-0.9877675840978593,-0.001019367991845056,-0.003058103975535168
-0.9867482161060142,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.003058103975535168,-0.003058103975535168
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9867482161060142,-0.003058103975535168,-0.001019367991845056
-0.9867482161060142,-0.004077471967380224,0.0
-0.9867482161060142,-0.003058103975535168,0.0
-0.9867482161060142,-0.002038735983690112,-0.002038735983690112
-0.9857288481141692,-0.003058103975535168,-0.001019367991845056
-0.9847094801223242,-0.003058103975535168,0.0
-0.9857288481141692,-0.002038735983690112,0.0
-0.9877675840978593,0.0,-0.002038735983690112
-0.9857288481141692,-0.002038735983690112,-0.001019367991845056
-0.9857288481141692,-0.001019367991845056,0.001019367991845056
-0.9857288481141692,-0.002038735983690112,0.0