1633625312,0.0,-0.05,1.01,0.18,0.14,0.24,23.68,6.26,-51.52
1633625313,-0.0,-0.05,1.01,0.11,0.11,0.34,23.55,5.99,-52.26
1633625313,0.0,-0.06,1.01,0.33,0.07,0.41,23.96,5.91,-50.95
1633625313,0.0,-0.05,1.01,0.26,-0.04,0.38,24.17,6.08,-52.31
1633625313,-0.0,-0.05,1.01,0.11,-0.22,0.03,23.85,6.37,-51.46
1633625313,-0.0,-0.05,1.01,0.11,-0.04,0.07,23.17,5.54,-52.05
1633625313,0.0,-0.05,1.01,0.51,-0.25,0.34,23.49,6.43,-51.56
1633625313,0.0,-0.05,1.01,0.04,0.0,0.34,23.83,6.54,-50.97
1633625313,-0.0,-0.06,1.01,0.26,0.25,0.17,23.34,5.82,-51.22
1633625313,-0.0,-0.05,1.01,0.4,-0.14,0.14,22.81,5.91,-51.05
1633625313,0.0,-0.05,1.01,-0.07,0.0,0.34,23.01,5.85,-50.69
1633625313,0.0,-0.05,1.01,0.26,0.0,0.27,23.99,6.05,-51.76
1633625313,0.0,-0.06,1.01,0.22,0.18,0.27,23.82,6.65,-51.49
1633625313,0.0,-0.06,1.01,0.18,-0.04,0.27,23.46,6.48,-51.09
1633625313,-0.0,-0.06,1.01,0.18,0.14,0.14,23.71,6.19,-51.05
1633625314,0.0,-0.05,1.01,0.33,0.11,0.27,23.82,5.88,-51.06
1633625314,0.0,-0.05,1.01,0.18,0.14,0.27,23.74,6.26,-51.86
1633625314,0.0,-0.06,1.01,0.07,0.0,0.24,23.83,5.77,-51.24
1633625314,0.0,-0.05,1.01,0.26,0.04,0.41,23.46,5.4,-51.16
1633625314,-0.0,-0.05,1.02,0.33,0.11,0.45,23.06,5.71,-50.69
1633625314,-0.0,-0.06,1.01,0.22,0.07,0.27,23.8,5.31,-51.21
1633625314,0.0,-0.05,1.02,0.26,0.25,0.34,24.13,6.05,-51.62
1633625314,-0.0,-0.06,1.01,0.04,0.0,0.31,23.04,5.56,-51.01
1633625314,0.0,-0.05,1.01,0.29,0.07,0.14,23.41,6.08,-51.21
1633625314,0.0,-0.06,1.01,0.26,0.0,0.1,23.41,5.73,-50.98
1633625314,0.0,-0.06,1.01,0.33,0.22,0.24,23.8,5.66,-51.05
1633625314,0.0,-0.06,1.01,0.33,-0.07,0.1,23.07,6.06,-51.91
1633625314,0.0,-0.06,1.02,0.22,0.07,0.41,23.6,6.1,-50.36
1633625314,0.0,-0.05,1.01,0.11,0.07,0.21,23.65,5.85,-51.32
1633625315,0.0,-0.06,1.01,0.22,-0.22,0.48,23.97,5.74,-51.16
1633625315,0.0,-0.06,1.01,0.22,0.07,0.21,23.29,5.66,-51.59
1633625315,-0.01,-0.05,1.01,0.11,0.14,0.27,23.24,6.03,-51.54
1633625315,0.0,-0.06,1.01,0.29,0.04,0.1,22.9,6.1,-51.49
1633625315,0.0,-0.05,1.01,0.11,0.04,0.17,24.05,6.2,-51.97
1633625315,0.0,-0.06,1.01,0.04,0.0,0.1,23.48,5.97,-52.31
1633625315,0.0,-0.05,1.01,0.29,-0.11,0.27,23.96,6.31,-52.04
1633625315,0.0,-0.05,1.01,0.15,-0.22,0.07,24.14,6.53,-50.5
1633625315,-0.0,-0.05,1.02,0.4,-0.04,0.17,23.43,6.2,-50.95
1633625315,0.0,-0.06,1.01,-0.04,0.11,0.24,23.63,6.13,-51.81
1633625315,-0.0,-0.06,1.02,0.26,0.18,0.31,23.58,6.33,-49.96
1633625315,0.0,-0.05,1.01,0.26,0.0,0.38,23.32,5.79,-51.06
1633625315,0.0,-0.05,1.02,0.36,-0.11,0.17,23.1,6.31,-51.25
1633625315,0.0,-0.05,1.01,0.22,0.0,0.24,23.83,5.8,-50.47
1633625316,0.0,-0.05,1.02,0.26,0.07,0.41,24.34,6.45,-51.81
1633625316,-0.0,-0.06,1.02,0.11,0.07,0.41,22.75,5.91,-51.65
1633625316,-0.0,-0.06,1.02,0.04,0.0,0.52,23.86,5.85,-51.19
1633625316,-0.0,-0.05,1.01,0.07,-0.14,0.24,23.17,6.36,-51.46
1633625316,0.0,-0.05,1.02,0.18,0.18,0.31,23.82,6.03,-51.35
1633625316,0.0,-0.06,1.01,0.33,0.07,0.31,24.13,5.56,-51.09
1633625316,0.0,-0.05,1.01,0.26,0.18,0.07,23.6,5.51,-51.17
1633625316,0.0,-0.05,1.02,0.0,0.04,0.21,23.82,6.19,-50.26
1633625316,0.0,-0.06,1.02,0.44,0.22,0.45,23.18,5.9,-50.65
1633625316,0.0,-0.06,1.01,0.0,0.36,0.14,22.76,5.51,-50.68
1633625316,0.0,-0.05,1.02,0.29,-0.04,0.34,22.89,5.99,-51.88
1633625316,0.0,-0.06,1.01,0.36,-0.07,0.24,23.3,5.88,-51.43
1633625316,0.0,-0.06,1.02,0.29,0.14,0.21,23.41,6.25,-51.84
1633625316,-0.0,-0.06,1.02,0.15,0.11,0.17,23.23,6.42,-52.16
1633625316,0.0,-0.06,1.01,0.29,0.14,0.38,23.46,6.31,-51.44
1633625317,0.0,-0.06,1.01,0.22,-9.07,0.41,23.04,5.59,-51.86
1633625317,-0.0,-0.05,1.02,0.15,0.22,0.1,23.24,6.4,-51.09
1633625317,0.0,-0.05,1.01,0.26,0.11,0.34,23.77,5.7,-51.03
1633625317,-0.0,-0.06,1.02,0.0,0.07,0.31,23.66,6.53,-49.56
1633625317,0.0,-0.06,1.01,0.0,-0.04,0.41,23.58,6.59,-52.44
1633625317,0.0,-0.05,1.02,0.15,-0.04,0.38,23.38,5.66,-48.28
1633625317,-0.0,-0.06,1.01,0.11,0.04,0.38,23.97,6.25,-51.05
1633625317,0.0,-0.05,1.02,0.33,0.11,0.41,23.65,6.31,-50.47
1633625317,0.0,-0.06,1.02,0.4,0.0,0.48,22.84,6.79,-51.48
1633625317,0.0,-0.05,1.01,0.18,-0.07,0.45,23.26,6.28,-51.11
1633625317,-0.0,-0.06,1.01,0.33,0.11,0.17,22.59,6.26,-51.37
1633625317,0.0,-0.06,1.02,-0.07,-0.14,0.31,23.68,5.97,-51.16
1633625317,0.0,-0.05,1.01,0.07,0.07,0.31,23.13,5.65,-51.92
1633625317,0.0,-0.06,1.01,0.33,0.14,0.41,23.77,6.0,-51.03
1633625318,0.0,-0.06,1.01,0.36,0.14,0.21,24.02,6.02,-50.53
1633625318,-0.0,-0.06,1.02,0.26,0.11,0.21,23.97,6.25,-51.29
1633625318,0.0,-0.06,1.01,0.26,0.22,0.31,23.3,6.14,-50.52
1633625318,0.0,-0.05,1.01,0.22,0.07,0.27,23.63,6.19,-51.0
1633625318,0.0,-0.05,1.01,0.47,0.18,0.27,24.22,6.28,-50.68
1633625318,0.0,-0.05,1.01,0.36,-0.11,0.52,23.54,5.68,-51.19
1633625318,0.0,-0.05,1.02,0.0,0.18,0.45,23.17,5.6,-50.76
1633625318,-0.0,-0.05,1.02,0.22,0.18,0.21,23.4,6.14,-50.89
1633625318,0.0,-0.05,1.02,0.29,-0.04,0.17,23.23,6.08,-51.46
1633625318,0.0,-0.06,1.01,0.26,0.11,0.24,23.71,6.16,-50.57
1633625318,-0.0,-0.06,1.01,0.18,0.22,0.17,23.66,6.36,-51.86
1633625318,-0.0,-0.06,1.02,0.36,-0.07,0.24,23.75,6.22,-50.92
1633625318,0.0,-0.06,1.02,0.15,0.0,0.31,23.46,6.02,-51.51
1633625318,0.0,-0.06,1.01,0.04,0.22,0.34,23.23,5.76,-51.41
1633625319,0.0,-0.05,1.02,0.22,-0.07,0.14,23.55,6.79,-51.67
1633625319,-0.0,-0.05,1.01,0.22,0.14,0.34,23.34,6.45,-51.49
1633625319,0.0,-0.05,1.01,0.15,-0.07,0.34,23.46,6.2,-51.67
1633625319,-0.0,-0.06,1.01,0.26,-0.11,0.21,23.92,5.9,-51.27
1633625319,-0.0,-0.06,1.02,0.26,0.22,0.21,24.42,5.91,-49.97
1633625319,0.0,-0.06,1.02,0.4,0.14,0.38,23.35,6.14,-50.55
1633625319,0.0,-0.06,1.01,0.36,-0.14,0.21,23.37,5.85,-51.0
1633625319,0.0,-0.12,1.01,0.44,0.22,0.31,23.4,5.46,-51.27
1633625319,0.0,-0.05,1.01,0.11,0.11,0.17,23.06,5.37,-50.66
1633625319,0.0,-0.05,1.02,0.18,-0.07,0.31,24.22,6.1,-51.01
1633625319,0.0,-0.06,1.02,0.18,0.36,0.27,24.67,5.88,-51.41
1633625319,0.0,-0.06,1.02,0.04,0.11,0.34,23.46,5.7,-51.51
1633625319,0.0,-0.05,1.02,0.07,0.29,0.31,23.41,5.71,-52.15
1633625319,0.0,-0.05,1.01,0.4,-0.07,0.48,23.61,5.74,-50.85
1633625319,0.0,-0.05,1.02,0.15,0.14,0.1,24.34,6.03,-50.6
1633625320,0.0,-0.06,1.01,0.26,0.07,0.24,23.35,6.14,-49.75
1633625320,-0.0,-0.06,1.01,0.33,0.29,0.38,23.35,5.93,-50.65
1633625320,0.0,-0.06,1.01,0.36,0.0,0.21,24.02,6.54,-51.01
1633625320,-0.0,-0.05,1.01,0.07,0.0,0.52,23.1,6.23,-50.98
1633625320,0.0,-0.05,1.02,0.51,0.04,0.34,22.75,6.34,-50.93
1633625320,0.0,-0.05,1.02,0.26,0.18,0.24,23.8,5.88,-52.18
1633625320,0.0,-0.05,1.01,0.0,0.07,0.41,23.27,6.59,-51.29
1633625320,-0.0,-0.05,1.02,0.18,0.07,0.27,23.88,6.68,-52.0
1633625320,-0.0,-0.06,1.02,0.36,0.14,0.21,23.55,5.7,-51.06
1633625320,0.0,-0.05,1.01,-0.11,-0.14,0.38,23.8,6.26,-50.44
1633625320,-0.0,-0.06,1.02,0.4,-0.07,0.34,23.27,5.63,-51.51
1633625320,0.0,-0.05,1.02,0.22,-0.07,0.24,23.69,6.43,-50.09
1633625320,0.0,-0.06,1.01,0.04,-0.07,0.31,23.85,6.2,-51.48
1633625320,0.0,-0.06,1.02,0.18,0.07,0.31,23.49,5.77,-50.53
1633625321,0.0,-0.05,1.02,0.29,0.07,0.38,23.88,6.83,-50.74
1633625321,-0.0,-0.06,1.01,0.07,-9.22,0.24,23.49,6.42,-50.53
1633625321,0.0,-0.05,1.01,0.26,-0.11,0.31,23.38,4.93,-52.16
1633625321,-0.0,-0.05,1.02,0.04,0.07,0.34,23.94,5.8,-51.27
1633625321,0.0,0.0,1.01,0.22,0.04,0.27,23.55,6.05,-52.42
1633625321,0.0,-0.05,1.02,0.4,0.25,0.38,23.77,6.08,-52.53
1633625321,0.0,-0.06,1.02,0.18,0.07,0.38,23.83,5.65,-50.87
1633625321,0.0,-0.05,1.02,0.33,0.18,0.41,24.05,6.2,-50.68
1633625321,-0.0,-0.06,1.01,0.26,0.25,0.31,24.0,5.57,-50.97
1633625321,-0.0,-0.05,1.02,0.15,0.07,0.21,23.91,6.5,-50.37
1633625321,0.0,-0.06,1.01,-0.04,0.04,0.17,24.09,6.77,-50.45
1633625321,-0.0,-0.05,1.01,0.33,0.0,0.48,23.54,6.2,-50.68
1633625321,0.0,-0.05,1.02,0.04,0.04,0.24,23.18,6.86,-51.38
1633625321,0.0,-0.06,1.02,0.22,0.14,0.34,22.84,6.28,-51.96
1633625322,0.0,-0.06,1.01,0.26,0.07,0.31,23.48,6.06,-50.01
1633625322,0.0,-0.05,1.02,0.33,0.22,0.45,23.06,6.46,-50.5
1633625322,-0.0,-0.05,1.01,0.22,0.18,0.27,22.96,5.68,-51.44
1633625322,0.01,-0.05,1.02,0.33,0.22,0.27,23.69,6.2,-52.07
1633625322,-0.0,-0.06,1.02,0.47,0.11,0.24,23.88,5.23,-51.24
1633625322,-0.0,-0.06,1.01,0.22,-0.14,0.52,23.37,5.7,-50.55
1633625322,0.0,-0.05,1.02,0.15,-0.07,0.24,23.37,6.25,-51.57
1633625322,0.0,-0.05,1.02,0.44,-0.04,0.24,23.17,5.77,-50.49
1633625322,0.0,-0.06,1.02,0.26,0.04,0.45,22.89,6.1,-52.2
1633625322,0.0,-0.05,1.02,0.18,0.36,0.27,23.12,6.37,-50.42
1633625322,-0.0,-0.05,1.01,0.18,0.18,0.55,23.29,6.4,-50.71
1633625322,0.0,-0.06,1.02,0.36,0.18,0.48,22.56,6.26,-51.3
1633625322,0.0,-0.05,1.01,0.15,0.32,0.31,26.95,5.9,-51.37
1633625322,0.0,-0.06,1.01,0.36,0.04,0.41,23.3,6.6,-50.15
1633625323,0.0,-0.06,1.02,0.18,0.11,0.27,23.26,6.53,-51.16
1633625323,-0.0,-0.06,1.02,0.36,0.0,0.38,22.82,6.39,-51.81
1633625323,-0.0,-0.05,1.02,-0.04,-0.04,0.24,23.26,5.97,-51.03
1633625323,0.0,-0.06,1.02,0.07,-0.14,0.31,22.51,6.14,-51.89
1633625323,0.0,-0.06,1.01,0.22,0.14,0.24,22.72,6.11,-51.96
1633625323,0.0,-0.06,1.01,0.18,0.18,0.27,23.07,5.88,-51.17
1633625323,0.0,-0.05,1.01,0.07,0.22,0.38,23.57,6.03,-50.82
1633625323,-0.0,-0.06,1.02,0.36,0.07,0.65,23.07,6.26,-51.35
1633625323,0.0,-0.06,1.01,0.07,-0.07,0.17,22.82,6.05,-51.68
1633625323,0.0,-0.06,1.02,0.33,-0.04,0.27,23.13,5.5,-50.95
1633625323,0.0,-0.05,1.01,0.15,0.14,0.45,22.98,5.59,-50.04
1633625323,0.0,-0.05,1.01,0.29,0.11,0.27,24.02,5.88,-50.09
1633625323,-0.0,-0.06,1.02,0.55,0.0,0.14,23.32,5.99,-50.65
1633625323,-0.0,-0.05,1.02,0.29,0.25,0.17,22.65,5.85,-51.81
1633625323,0.0,-0.06,1.02,0.22,0.14,0.41,23.65,5.93,-51.49
1633625324,0.0,-0.05,1.02,0.15,0.25,0.45,24.13,6.43,-50.82
1633625324,0.0,-0.05,1.01,0.22,0.07,0.21,22.79,6.48,-51.41
1633625324,0.0,-0.06,1.02,0.15,-0.14,0.27,23.69,6.17,-51.99
1633625324,0.0,-0.06,1.01,0.07,0.25,0.21,23.4,6.11,-56.13
1633625324,0.0,-0.06,1.02,0.33,0.54,0.34,23.09,6.36,-51.96
1633625324,0.0,-0.06,1.02,0.15,0.14,0.24,24.03,5.63,-51.29
1633625324,0.0,-0.06,1.02,0.4,0.14,0.07,23.97,6.1,-52.56
1633625324,0.0,-0.05,1.01,0.33,0.18,0.27,23.41,6.08,-51.49
1633625324,0.0,-0.06,1.01,0.15,0.18,0.21,23.44,5.77,-51.81
1633625324,-0.0,-0.06,1.02,0.22,0.07,0.34,23.37,6.08,-51.51
1633625324,0.0,-0.06,1.02,0.29,0.18,0.41,23.61,6.3,-51.56
1633625324,0.0,-0.05,1.02,0.36,0.43,0.07,23.21,6.25,-51.05
1633625324,0.0,-0.05,1.01,0.44,0.22,0.41,23.04,6.02,-52.28
1633625324,0.0,-0.05,1.02,0.29,0.18,0.14,23.27,5.7,-50.34
1633625325,0.0,-0.05,1.01,0.26,0.11,0.31,23.2,5.77,-50.45
1633625325,0.0,-0.05,1.02,0.26,-0.11,0.17,23.77,5.45,-50.84
1633625325,-0.0,-0.05,1.01,0.36,0.04,0.34,23.92,6.06,-50.87
1633625325,0.0,-0.06,1.02,0.18,0.07,0.41,24.05,6.54,-52.08
1633625325,0.0,-0.05,1.01,0.07,0.14,0.14,23.83,5.6,-52.72
1633625325,0.0,-0.05,1.02,0.18,0.07,0.21,23.6,5.22,-48.55
